ts,time,wall_time,mp_count.O+,real_count.O+,px.O+,py.O+,pz.O+,KE.O+,mp_count.e-,real_count.e-,px.e-,py.e-,pz.e-,KE.e-,PE,E_total
4390,8.782e-07,117.45,531441,8e+08,-5.27712e-19,-5.2739e-19,-5.30332e-19,4.76567e-13,68921,1e+08,1.53232e-17,1.53232e-17,1.53234e-17,1.13475e-11,6.4336e-11,7.61601e-11
4391,8.784e-07,117.474,531441,8e+08,-5.32233e-19,-5.31924e-19,-5.36175e-19,4.76788e-13,68921,1e+08,1.53518e-17,1.53518e-17,1.53524e-17,1.13599e-11,6.43233e-11,7.616e-11
4392,8.786e-07,117.497,531441,8e+08,-5.22447e-19,-5.2244e-19,-5.26653e-19,4.77008e-13,68921,1e+08,1.53865e-17,1.53865e-17,1.5387e-17,1.13724e-11,6.43105e-11,7.61599e-11
4393,8.788e-07,117.522,531441,8e+08,-5.22354e-19,-5.22419e-19,-5.2608e-19,4.77229e-13,68921,1e+08,1.54219e-17,1.54219e-17,1.54225e-17,1.13849e-11,6.42978e-11,7.61599e-11
4394,8.79e-07,117.555,531441,8e+08,-5.29666e-19,-5.29728e-19,-5.32099e-19,4.77449e-13,68921,1e+08,1.54528e-17,1.54528e-17,1.54535e-17,1.13974e-11,6.4285e-11,7.61598e-11
4395,8.792e-07,117.583,531441,8e+08,-5.20291e-19,-5.20411e-19,-5.22826e-19,4.77669e-13,68921,1e+08,1.54868e-17,1.54868e-17,1.54869e-17,1.141e-11,6.42721e-11,7.61598e-11
4396,8.794e-07,117.612,531441,8e+08,-5.09213e-19,-5.09342e-19,-5.12225e-19,4.7789e-13,68921,1e+08,1.55206e-17,1.55206e-17,1.55211e-17,1.14226e-11,6.42593e-11,7.61598e-11
4397,8.796e-07,117.638,531441,8e+08,-5.10452e-19,-5.10558e-19,-5.13451e-19,4.78111e-13,68921,1e+08,1.55553e-17,1.55553e-17,1.55559e-17,1.14352e-11,6.42464e-11,7.61597e-11
4398,8.798e-07,117.661,531441,8e+08,-5.16163e-19,-5.16035e-19,-5.17262e-19,4.78331e-13,68921,1e+08,1.559e-17,1.559e-17,1.55905e-17,1.14478e-11,6.42335e-11,7.61597e-11
4399,8.8e-07,117.684,531441,8e+08,-5.1455e-19,-5.14342e-19,-5.17139e-19,4.78552e-13,68921,1e+08,1.56261e-17,1.56261e-17,1.5626e-17,1.14605e-11,6.42206e-11,7.61596e-11
4400,8.802e-07,117.708,531441,8e+08,-5.14499e-19,-5.14326e-19,-5.186e-19,4.78772e-13,68921,1e+08,1.56605e-17,1.56605e-17,1.56601e-17,1.14732e-11,6.42076e-11,7.61596e-11
4401,8.804e-07,117.949,531441,8e+08,-5.18592e-19,-5.18519e-19,-5.22843e-19,4.78993e-13,68921,1e+08,1.56924e-17,1.56924e-17,1.56911e-17,1.14859e-11,6.41946e-11,7.61595e-11
4402,8.806e-07,117.973,531441,8e+08,-5.23755e-19,-5.23699e-19,-5.27382e-19,4.79214e-13,68921,1e+08,1.57268e-17,1.57268e-17,1.57267e-17,1.14987e-11,6.41816e-11,7.61595e-11
4403,8.808e-07,117.997,531441,8e+08,-5.25338e-19,-5.25545e-19,-5.31133e-19,4.79434e-13,68921,1e+08,1.57573e-17,1.57573e-17,1.5757e-17,1.15115e-11,6.41685e-11,7.61594e-11
4404,8.81e-07,118.021,531441,8e+08,-5.15759e-19,-5.16029e-19,-5.2007e-19,4.79655e-13,68921,1e+08,1.57899e-17,1.57899e-17,1.57899e-17,1.15243e-11,6.41554e-11,7.61593e-11
4405,8.812e-07,118.045,531441,8e+08,-5.21482e-19,-5.21624e-19,-5.24378e-19,4.79876e-13,68921,1e+08,1.5825e-17,1.5825e-17,1.5825e-17,1.15372e-11,6.41422e-11,7.61593e-11
4406,8.814e-07,118.069,531441,8e+08,-5.24473e-19,-5.24618e-19,-5.27322e-19,4.80097e-13,68921,1e+08,1.58614e-17,1.58614e-17,1.58613e-17,1.15501e-11,6.41291e-11,7.61592e-11
4407,8.816e-07,118.092,531441,8e+08,-5.26571e-19,-5.26814e-19,-5.29832e-19,4.80318e-13,68921,1e+08,1.58935e-17,1.58935e-17,1.58934e-17,1.1563e-11,6.41159e-11,7.61591e-11
4408,8.818e-07,118.118,531441,8e+08,-5.13961e-19,-5.14235e-19,-5.14948e-19,4.80539e-13,68921,1e+08,1.59297e-17,1.59297e-17,1.59302e-17,1.15759e-11,6.41026e-11,7.61591e-11
4409,8.82e-07,118.142,531441,8e+08,-5.16314e-19,-5.1667e-19,-5.17603e-19,4.8076e-13,68921,1e+08,1.59666e-17,1.59666e-17,1.59677e-17,1.15889e-11,6.40894e-11,7.6159e-11
4410,8.822e-07,118.166,531441,8e+08,-5.27622e-19,-5.277e-19,-5.26172e-19,4.80981e-13,68921,1e+08,1.60003e-17,1.60003e-17,1.60003e-17,1.16019e-11,6.40761e-11,7.6159e-11
4411,8.824e-07,118.19,531441,8e+08,-5.27435e-19,-5.27469e-19,-5.26003e-19,4.81202e-13,68921,1e+08,1.60338e-17,1.60338e-17,1.60337e-17,1.16149e-11,6.40629e-11,7.6159e-11
4412,8.826e-07,118.214,531441,8e+08,-5.28382e-19,-5.28352e-19,-5.26411e-19,4.81423e-13,68921,1e+08,1.60692e-17,1.60692e-17,1.60692e-17,1.1628e-11,6.40496e-11,7.6159e-11
4413,8.828e-07,118.237,531441,8e+08,-5.35046e-19,-5.34907e-19,-5.34549e-19,4.81644e-13,68921,1e+08,1.61036e-17,1.61036e-17,1.61035e-17,1.16411e-11,6.40362e-11,7.61589e-11
4414,8.83e-07,118.261,531441,8e+08,-5.38855e-19,-5.38836e-19,-5.3812e-19,4.81865e-13,68921,1e+08,1.61375e-17,1.61375e-17,1.61375e-17,1.16542e-11,6.40229e-11,7.61589e-11
4415,8.832e-07,118.284,531441,8e+08,-5.48885e-19,-5.48923e-19,-5.46379e-19,4.82086e-13,68921,1e+08,1.61693e-17,1.61693e-17,1.61693e-17,1.16673e-11,6.40095e-11,7.61589e-11
4416,8.834e-07,118.308,531441,8e+08,-5.49646e-19,-5.49721e-19,-5.49323e-19,4.82307e-13,68921,1e+08,1.62018e-17,1.62018e-17,1.62018e-17,1.16805e-11,6.39961e-11,7.61589e-11
4417,8.836e-07,118.332,531441,8e+08,-5.56323e-19,-5.564e-19,-5.54143e-19,4.82528e-13,68921,1e+08,1.62359e-17,1.62359e-17,1.62358e-17,1.16936e-11,6.39827e-11,7.61589e-11
4418,8.838e-07,118.356,531441,8e+08,-5.55883e-19,-5.5595e-19,-5.53726e-19,4.82749e-13,68921,1e+08,1.62721e-17,1.62721e-17,1.62713e-17,1.17068e-11,6.39693e-11,7.61588e-11
4419,8.84e-07,118.38,531441,8e+08,-5.43356e-19,-5.43428e-19,-5.45116e-19,4.82971e-13,68921,1e+08,1.63091e-17,1.63091e-17,1.63096e-17,1.17201e-11,6.39558e-11,7.61588e-11
4420,8.842e-07,118.404,531441,8e+08,-5.38984e-19,-5.38942e-19,-5.40934e-19,4.83192e-13,68921,1e+08,1.63431e-17,1.63431e-17,1.63428e-17,1.17333e-11,6.39423e-11,7.61588e-11
4421,8.844e-07,118.428,531441,8e+08,-5.38282e-19,-5.38199e-19,-5.40592e-19,4.83413e-13,68921,1e+08,1.63728e-17,1.63728e-17,1.63728e-17,1.17466e-11,6.39288e-11,7.61588e-11
4422,8.846e-07,118.451,531441,8e+08,-5.41704e-19,-5.41636e-19,-5.43552e-19,4.83635e-13,68921,1e+08,1.6405e-17,1.6405e-17,1.6405e-17,1.17599e-11,6.39153e-11,7.61588e-11
4423,8.848e-07,118.475,531441,8e+08,-5.44408e-19,-5.44476e-19,-5.44917e-19,4.83856e-13,68921,1e+08,1.64383e-17,1.64383e-17,1.64382e-17,1.17733e-11,6.39017e-11,7.61588e-11
4424,8.85e-07,118.499,531441,8e+08,-5.23888e-19,-5.23868e-19,-5.24275e-19,4.84077e-13,68921,1e+08,1.64705e-17,1.64705e-17,1.64705e-17,1.17866e-11,6.38881e-11,7.61588e-11
4425,8.852e-07,118.523,531441,8e+08,-5.3134e-19,-5.31292e-19,-5.30698e-19,4.84299e-13,68921,1e+08,1.65041e-17,1.65041e-17,1.65041e-17,1.18e-11,6.38745e-11,7.61588e-11
4426,8.854e-07,118.547,531441,8e+08,-5.34518e-19,-5.34454e-19,-5.3367e-19,4.8452e-13,68921,1e+08,1.65356e-17,1.65356e-17,1.65356e-17,1.18134e-11,6.38608e-11,7.61587e-11
4427,8.856e-07,118.57,531441,8e+08,-5.47752e-19,-5.47697e-19,-5.4565e-19,4.84742e-13,68921,1e+08,1.65686e-17,1.65686e-17,1.65685e-17,1.18269e-11,6.38471e-11,7.61587e-11
4428,8.858e-07,118.594,531441,8e+08,-5.46019e-19,-5.45927e-19,-5.4357e-19,4.84963e-13,68921,1e+08,1.66036e-17,1.66036e-17,1.66032e-17,1.18404e-11,6.38333e-11,7.61587e-11
4429,8.86e-07,118.618,531441,8e+08,-5.42774e-19,-5.42685e-19,-5.39155e-19,4.85185e-13,68921,1e+08,1.6637e-17,1.6637e-17,1.66369e-17,1.18539e-11,6.38195e-11,7.61586e-11
4430,8.862e-07,118.641,531441,8e+08,-5.48455e-19,-5.48319e-19,-5.44684e-19,4.85406e-13,68921,1e+08,1.66697e-17,1.66697e-17,1.66696e-17,1.18674e-11,6.38057e-11,7.61586e-11
4431,8.864e-07,118.665,531441,8e+08,-5.53541e-19,-5.53398e-19,-5.52675e-19,4.85628e-13,68921,1e+08,1.67022e-17,1.67022e-17,1.67022e-17,1.1881e-11,6.37919e-11,7.61585e-11
4432,8.866e-07,118.689,531441,8e+08,-5.54073e-19,-5.53972e-19,-5.53769e-19,4.8585e-13,68921,1e+08,1.67356e-17,1.67356e-17,1.67356e-17,1.18946e-11,6.3778e-11,7.61585e-11
4433,8.868e-07,118.713,531441,8e+08,-5.5548e-19,-5.55365e-19,-5.5523e-19,4.86071e-13,68921,1e+08,1.6765e-17,1.6765e-17,1.67649e-17,1.19082e-11,6.37642e-11,7.61585e-11
4434,8.87e-07,118.736,531441,8e+08,-5.59904e-19,-5.59767e-19,-5.60768e-19,4.86293e-13,68921,1e+08,1.67976e-17,1.67976e-17,1.67975e-17,1.19219e-11,6.37502e-11,7.61584e-11
4435,8.872e-07,118.76,531441,8e+08,-5.68613e-19,-5.68641e-19,-5.71692e-19,4.86515e-13,68921,1e+08,1.68293e-17,1.68293e-17,1.68293e-17,1.19356e-11,6.37363e-11,7.61584e-11
4436,8.874e-07,118.784,531441,8e+08,-5.6065e-19,-5.60659e-19,-5.6246e-19,4.86737e-13,68921,1e+08,1.68583e-17,1.68583e-17,1.68583e-17,1.19493e-11,6.37223e-11,7.61584e-11
4437,8.876e-07,118.808,531441,8e+08,-5.51819e-19,-5.5197e-19,-5.53321e-19,4.86958e-13,68921,1e+08,1.68912e-17,1.68912e-17,1.68912e-17,1.1963e-11,6.37083e-11,7.61583e-11
4438,8.878e-07,118.832,531441,8e+08,-5.64812e-19,-5.64969e-19,-5.65351e-19,4.8718e-13,68921,1e+08,1.69244e-17,1.69244e-17,1.69244e-17,1.19768e-11,6.36943e-11,7.61583e-11
4439,8.88e-07,118.855,531441,8e+08,-5.6509e-19,-5.65261e-19,-5.65432e-19,4.87402e-13,68921,1e+08,1.6956e-17,1.6956e-17,1.69571e-17,1.19906e-11,6.36803e-11,7.61582e-11
4440,8.882e-07,118.879,531441,8e+08,-5.49192e-19,-5.49524e-19,-5.48807e-19,4.87624e-13,68921,1e+08,1.699e-17,1.699e-17,1.69899e-17,1.20044e-11,6.36662e-11,7.61582e-11
4441,8.884e-07,118.903,531441,8e+08,-5.51266e-19,-5.51746e-19,-5.4999e-19,4.87846e-13,68921,1e+08,1.70232e-17,1.70232e-17,1.70232e-17,1.20182e-11,6.36521e-11,7.61581e-11
4442,8.886e-07,118.926,531441,8e+08,-5.54574e-19,-5.55086e-19,-5.53612e-19,4.88068e-13,68921,1e+08,1.70527e-17,1.70527e-17,1.70527e-17,1.2032e-11,6.3638e-11,7.61581e-11
4443,8.888e-07,118.95,531441,8e+08,-5.59353e-19,-5.59707e-19,-5.57049e-19,4.8829e-13,68921,1e+08,1.70814e-17,1.70814e-17,1.70813e-17,1.20459e-11,6.36238e-11,7.6158e-11
4444,8.89e-07,118.974,531441,8e+08,-5.55718e-19,-5.55949e-19,-5.5277e-19,4.88512e-13,68921,1e+08,1.7114e-17,1.7114e-17,1.7114e-17,1.20598e-11,6.36096e-11,7.6158e-11
4445,8.892e-07,118.998,531441,8e+08,-5.57388e-19,-5.57643e-19,-5.56001e-19,4.88734e-13,68921,1e+08,1.71467e-17,1.71467e-17,1.71467e-17,1.20738e-11,6.35954e-11,7.61579e-11
4446,8.894e-07,119.022,531441,8e+08,-5.65385e-19,-5.65604e-19,-5.6395e-19,4.88956e-13,68921,1e+08,1.71802e-17,1.71802e-17,1.71801e-17,1.20877e-11,6.35812e-11,7.61579e-11
4447,8.896e-07,119.046,531441,8e+08,-5.69168e-19,-5.69402e-19,-5.66464e-19,4.89178e-13,68921,1e+08,1.72114e-17,1.72114e-17,1.72113e-17,1.21017e-11,6.35669e-11,7.61578e-11
4448,8.898e-07,119.069,531441,8e+08,-5.72083e-19,-5.72275e-19,-5.68574e-19,4.894e-13,68921,1e+08,1.72449e-17,1.72449e-17,1.72448e-17,1.21157e-11,6.35527e-11,7.61578e-11
4449,8.9e-07,119.093,531441,8e+08,-5.54977e-19,-5.54904e-19,-5.51116e-19,4.89622e-13,68921,1e+08,1.72766e-17,1.72766e-17,1.72786e-17,1.21297e-11,6.35384e-11,7.61577e-11
4450,8.902e-07,119.117,531441,8e+08,-5.61521e-19,-5.61371e-19,-5.58184e-19,4.89844e-13,68921,1e+08,1.73116e-17,1.73116e-17,1.73116e-17,1.21437e-11,6.35241e-11,7.61576e-11
4451,8.904e-07,119.141,531441,8e+08,-5.692e-19,-5.68922e-19,-5.64362e-19,4.90067e-13,68921,1e+08,1.73433e-17,1.73433e-17,1.73433e-17,1.21578e-11,6.35097e-11,7.61576e-11
4452,8.906e-07,119.165,531441,8e+08,-5.55224e-19,-5.54907e-19,-5.54073e-19,4.90289e-13,68921,1e+08,1.7371e-17,1.7371e-17,1.73709e-17,1.21718e-11,6.34954e-11,7.61575e-11
4453,8.908e-07,119.189,531441,8e+08,-5.60632e-19,-5.60208e-19,-5.59419e-19,4.90511e-13,68921,1e+08,1.74041e-17,1.74041e-17,1.7404e-17,1.21859e-11,6.3481e-11,7.61575e-11
4454,8.91e-07,119.212,531441,8e+08,-5.63284e-19,-5.62854e-19,-5.63435e-19,4.90733e-13,68921,1e+08,1.7435e-17,1.7435e-17,1.74349e-17,1.22001e-11,6.34666e-11,7.61574e-11
4455,8.912e-07,119.236,531441,8e+08,-5.6589e-19,-5.6547e-19,-5.68571e-19,4.90956e-13,68921,1e+08,1.74669e-17,1.74669e-17,1.74669e-17,1.22142e-11,6.34522e-11,7.61574e-11
4456,8.914e-07,119.26,531441,8e+08,-5.59636e-19,-5.59348e-19,-5.62814e-19,4.91178e-13,68921,1e+08,1.74984e-17,1.74984e-17,1.74983e-17,1.22284e-11,6.34378e-11,7.61574e-11
4457,8.916e-07,119.284,531441,8e+08,-5.67133e-19,-5.66765e-19,-5.70106e-19,4.91401e-13,68921,1e+08,1.75307e-17,1.75307e-17,1.75307e-17,1.22426e-11,6.34234e-11,7.61574e-11
4458,8.918e-07,119.307,531441,8e+08,-5.74495e-19,-5.73974e-19,-5.76292e-19,4.91623e-13,68921,1e+08,1.75587e-17,1.75587e-17,1.75587e-17,1.22568e-11,6.34089e-11,7.61573e-11
4459,8.92e-07,119.331,531441,8e+08,-5.74794e-19,-5.74316e-19,-5.75381e-19,4.91845e-13,68921,1e+08,1.75923e-17,1.75923e-17,1.75922e-17,1.2271e-11,6.33945e-11,7.61573e-11
4460,8.922e-07,119.355,531441,8e+08,-5.77239e-19,-5.76743e-19,-5.79673e-19,4.92068e-13,68921,1e+08,1.76243e-17,1.76243e-17,1.76242e-17,1.22853e-11,6.338e-11,7.61573e-11
4461,8.924e-07,119.379,531441,8e+08,-5.83172e-19,-5.82755e-19,-5.84366e-19,4.9229e-13,68921,1e+08,1.7658e-17,1.7658e-17,1.76577e-17,1.22995e-11,6.33655e-11,7.61573e-11
4462,8.926e-07,119.403,531441,8e+08,-5.8467e-19,-5.84327e-19,-5.84718e-19,4.92513e-13,68921,1e+08,1.76873e-17,1.76873e-17,1.7687e-17,1.23138e-11,6.33509e-11,7.61573e-11
4463,8.928e-07,119.427,531441,8e+08,-5.72764e-19,-5.72401e-19,-5.70278e-19,4.92735e-13,68921,1e+08,1.7722e-17,1.7722e-17,1.77219e-17,1.23281e-11,6.33364e-11,7.61573e-11
4464,8.93e-07,119.451,531441,8e+08,-5.63258e-19,-5.62811e-19,-5.61472e-19,4.92958e-13,68921,1e+08,1.77549e-17,1.77549e-17,1.77548e-17,1.23425e-11,6.33218e-11,7.61573e-11
4465,8.932e-07,119.475,531441,8e+08,-5.68133e-19,-5.68038e-19,-5.66837e-19,4.93181e-13,68921,1e+08,1.77884e-17,1.77884e-17,1.77883e-17,1.23568e-11,6.33072e-11,7.61572e-11
4466,8.934e-07,119.499,531441,8e+08,-5.71441e-19,-5.71414e-19,-5.70218e-19,4.93403e-13,68921,1e+08,1.78204e-17,1.78204e-17,1.78203e-17,1.23712e-11,6.32926e-11,7.61572e-11
4467,8.936e-07,119.524,531441,8e+08,-5.71415e-19,-5.71517e-19,-5.70525e-19,4.93626e-13,68921,1e+08,1.78549e-17,1.78549e-17,1.78539e-17,1.23856e-11,6.32779e-11,7.61572e-11
4468,8.938e-07,119.548,531441,8e+08,-5.69615e-19,-5.69586e-19,-5.69983e-19,4.93849e-13,68921,1e+08,1.78876e-17,1.78876e-17,1.78876e-17,1.24e-11,6.32633e-11,7.61572e-11
4469,8.94e-07,119.572,531441,8e+08,-5.71479e-19,-5.71624e-19,-5.72136e-19,4.94071e-13,68921,1e+08,1.7924e-17,1.7924e-17,1.79239e-17,1.24145e-11,6.32486e-11,7.61571e-11
4470,8.942e-07,119.597,531441,8e+08,-5.82439e-19,-5.82737e-19,-5.84085e-19,4.94294e-13,68921,1e+08,1.7955e-17,1.7955e-17,1.79549e-17,1.24289e-11,6.32339e-11,7.61571e-11
4471,8.944e-07,119.621,531441,8e+08,-5.88704e-19,-5.89031e-19,-5.91947e-19,4.94517e-13,68921,1e+08,1.79869e-17,1.79869e-17,1.79869e-17,1.24434e-11,6.32191e-11,7.61571e-11
4472,8.946e-07,119.645,531441,8e+08,-5.91e-19,-5.9131e-19,-5.9423e-19,4.9474e-13,68921,1e+08,1.80234e-17,1.80234e-17,1.80233e-17,1.24579e-11,6.32044e-11,7.6157e-11
4473,8.948e-07,119.669,531441,8e+08,-5.91118e-19,-5.91449e-19,-5.93984e-19,4.94963e-13,68921,1e+08,1.80555e-17,1.80555e-17,1.80555e-17,1.24724e-11,6.31897e-11,7.6157e-11
4474,8.95e-07,119.693,531441,8e+08,-5.96872e-19,-5.97252e-19,-5.99766e-19,4.95185e-13,68921,1e+08,1.80887e-17,1.80887e-17,1.80887e-17,1.24869e-11,6.31749e-11,7.6157e-11
4475,8.952e-07,119.717,531441,8e+08,-5.97327e-19,-5.97696e-19,-6.0005e-19,4.95408e-13,68921,1e+08,1.81166e-17,1.81166e-17,1.81165e-17,1.25015e-11,6.31601e-11,7.6157e-11
4476,8.954e-07,119.742,531441,8e+08,-5.94241e-19,-5.94636e-19,-5.95486e-19,4.95631e-13,68921,1e+08,1.81465e-17,1.81465e-17,1.81464e-17,1.2516e-11,6.31453e-11,7.6157e-11
4477,8.956e-07,119.766,531441,8e+08,-5.9498e-19,-5.9534e-19,-5.95985e-19,4.95854e-13,68921,1e+08,1.81772e-17,1.81772e-17,1.81772e-17,1.25306e-11,6.31305e-11,7.6157e-11
4478,8.958e-07,119.797,531441,8e+08,-6.03725e-19,-6.04129e-19,-6.05285e-19,4.96077e-13,68921,1e+08,1.82129e-17,1.82129e-17,1.82122e-17,1.25452e-11,6.31157e-11,7.61569e-11
4479,8.96e-07,119.823,531441,8e+08,-5.88524e-19,-5.89009e-19,-5.90628e-19,4.963e-13,68921,1e+08,1.82434e-17,1.82434e-17,1.82433e-17,1.25598e-11,6.31008e-11,7.61569e-11
4480,8.962e-07,119.847,531441,8e+08,-5.81618e-19,-5.8198e-19,-5.8193e-19,4.96523e-13,68921,1e+08,1.82738e-17,1.82738e-17,1.82737e-17,1.25745e-11,6.30859e-11,7.61569e-11
4481,8.964e-07,119.871,531441,8e+08,-5.92068e-19,-5.92447e-19,-5.92236e-19,4.96746e-13,68921,1e+08,1.83033e-17,1.83033e-17,1.83033e-17,1.25891e-11,6.3071e-11,7.61569e-11
4482,8.966e-07,119.895,531441,8e+08,-5.94552e-19,-5.94809e-19,-5.94687e-19,4.9697e-13,68921,1e+08,1.83342e-17,1.83342e-17,1.83339e-17,1.26038e-11,6.30561e-11,7.61568e-11
4483,8.968e-07,119.918,531441,8e+08,-5.95551e-19,-5.95863e-19,-5.96696e-19,4.97193e-13,68921,1e+08,1.83656e-17,1.83656e-17,1.83667e-17,1.26185e-11,6.30412e-11,7.61568e-11
4484,8.97e-07,119.943,531441,8e+08,-5.95402e-19,-5.95612e-19,-5.98938e-19,4.97416e-13,68921,1e+08,1.83981e-17,1.83981e-17,1.83981e-17,1.26332e-11,6.30262e-11,7.61568e-11
4485,8.972e-07,119.966,531441,8e+08,-5.99156e-19,-5.99246e-19,-6.03605e-19,4.97639e-13,68921,1e+08,1.84279e-17,1.84279e-17,1.84283e-17,1.26479e-11,6.30113e-11,7.61568e-11
4486,8.974e-07,119.991,531441,8e+08,-6.05113e-19,-6.0517e-19,-6.09242e-19,4.97862e-13,68921,1e+08,1.84553e-17,1.84553e-17,1.84552e-17,1.26626e-11,6.29963e-11,7.61567e-11
4487,8.976e-07,120.015,531441,8e+08,-6.01528e-19,-6.01499e-19,-6.04606e-19,4.98085e-13,68921,1e+08,1.84847e-17,1.84847e-17,1.84846e-17,1.26774e-11,6.29813e-11,7.61567e-11
4488,8.978e-07,120.038,531441,8e+08,-5.9454e-19,-5.94628e-19,-5.96251e-19,4.98309e-13,68921,1e+08,1.8514e-17,1.8514e-17,1.8514e-17,1.26921e-11,6.29663e-11,7.61567e-11
4489,8.98e-07,120.062,531441,8e+08,-5.89123e-19,-5.89183e-19,-5.90864e-19,4.98532e-13,68921,1e+08,1.85402e-17,1.85402e-17,1.854e-17,1.27069e-11,6.29512e-11,7.61567e-11
4490,8.982e-07,120.086,531441,8e+08,-5.97013e-19,-5.96977e-19,-5.9863e-19,4.98755e-13,68921,1e+08,1.85673e-17,1.85673e-17,1.85672e-17,1.27217e-11,6.29362e-11,7.61567e-11
4491,8.984e-07,120.11,531441,8e+08,-5.99457e-19,-5.99424e-19,-6.01071e-19,4.98979e-13,68921,1e+08,1.85965e-17,1.85965e-17,1.85964e-17,1.27366e-11,6.29211e-11,7.61567e-11
4492,8.986e-07,120.134,531441,8e+08,-5.94463e-19,-5.94559e-19,-5.95978e-19,4.99202e-13,68921,1e+08,1.86256e-17,1.86256e-17,1.86255e-17,1.27515e-11,6.2906e-11,7.61566e-11
4493,8.988e-07,120.158,531441,8e+08,-5.94935e-19,-5.94998e-19,-5.96464e-19,4.99425e-13,68921,1e+08,1.86568e-17,1.86568e-17,1.86567e-17,1.27663e-11,6.28909e-11,7.61566e-11
4494,8.99e-07,120.182,531441,8e+08,-5.98684e-19,-5.98731e-19,-6.00141e-19,4.99649e-13,68921,1e+08,1.86858e-17,1.86858e-17,1.86858e-17,1.27812e-11,6.28757e-11,7.61566e-11
4495,8.992e-07,120.206,531441,8e+08,-5.96936e-19,-5.96949e-19,-5.98215e-19,4.99872e-13,68921,1e+08,1.87168e-17,1.87168e-17,1.87167e-17,1.27961e-11,6.28606e-11,7.61566e-11
4496,8.994e-07,120.23,531441,8e+08,-6.01201e-19,-6.01022e-19,-6.01266e-19,5.00096e-13,68921,1e+08,1.87465e-17,1.87465e-17,1.87464e-17,1.2811e-11,6.28455e-11,7.61566e-11
4497,8.996e-07,120.253,531441,8e+08,-5.93728e-19,-5.93522e-19,-5.93677e-19,5.00319e-13,68921,1e+08,1.87778e-17,1.87778e-17,1.87777e-17,1.2826e-11,6.28303e-11,7.61566e-11
4498,8.998e-07,120.277,531441,8e+08,-5.95141e-19,-5.94728e-19,-5.95035e-19,5.00543e-13,68921,1e+08,1.88054e-17,1.88054e-17,1.88063e-17,1.28409e-11,6.28152e-11,7.61566e-11
4499,9e-07,120.301,531441,8e+08,-6.02913e-19,-6.02575e-19,-6.0143e-19,5.00766e-13,68921,1e+08,1.88369e-17,1.88369e-17,1.88386e-17,1.28558e-11,6.28e-11,7.61566e-11
4500,9.002e-07,120.327,531441,8e+08,-6.07544e-19,-6.07217e-19,-6.07136e-19,5.0099e-13,68921,1e+08,1.88665e-17,1.88665e-17,1.88664e-17,1.28708e-11,6.27848e-11,7.61566e-11
4501,9.004e-07,120.569,531441,8e+08,-6.06448e-19,-6.06148e-19,-6.07258e-19,5.01214e-13,68921,1e+08,1.88952e-17,1.88952e-17,1.88951e-17,1.28858e-11,6.27696e-11,7.61566e-11
4502,9.006e-07,120.594,531441,8e+08,-6.12099e-19,-6.11823e-19,-6.13594e-19,5.01437e-13,68921,1e+08,1.89248e-17,1.89248e-17,1.89257e-17,1.29007e-11,6.27544e-11,7.61566e-11
4503,9.008e-07,120.618,531441,8e+08,-6.08553e-19,-6.08242e-19,-6.09837e-19,5.01661e-13,68921,1e+08,1.8955e-17,1.8955e-17,1.89561e-17,1.29157e-11,6.27392e-11,7.61566e-11
4504,9.01e-07,120.642,531441,8e+08,-6.13419e-19,-6.13132e-19,-6.12684e-19,5.01885e-13,68921,1e+08,1.89808e-17,1.89808e-17,1.89818e-17,1.29307e-11,6.2724e-11,7.61566e-11
4505,9.012e-07,120.667,531441,8e+08,-6.18584e-19,-6.18293e-19,-6.176e-19,5.02108e-13,68921,1e+08,1.90105e-17,1.90105e-17,1.90115e-17,1.29458e-11,6.27087e-11,7.61566e-11
4506,9.014e-07,120.691,531441,8e+08,-6.20248e-19,-6.2002e-19,-6.17254e-19,5.02332e-13,68921,1e+08,1.90397e-17,1.90397e-17,1.90408e-17,1.29608e-11,6.26934e-11,7.61566e-11
4507,9.016e-07,120.715,531441,8e+08,-6.20762e-19,-6.20486e-19,-6.17753e-19,5.02556e-13,68921,1e+08,1.90692e-17,1.90692e-17,1.90702e-17,1.29759e-11,6.26782e-11,7.61566e-11
4508,9.018e-07,120.74,531441,8e+08,-6.18759e-19,-6.18381e-19,-6.13914e-19,5.0278e-13,68921,1e+08,1.91001e-17,1.91001e-17,1.91008e-17,1.29909e-11,6.26629e-11,7.61566e-11
4509,9.02e-07,120.764,531441,8e+08,-6.06808e-19,-6.06508e-19,-6.03592e-19,5.03003e-13,68921,1e+08,1.91295e-17,1.91295e-17,1.91303e-17,1.3006e-11,6.26476e-11,7.61566e-11
4510,9.022e-07,120.788,531441,8e+08,-6.13913e-19,-6.13622e-19,-6.10069e-19,5.03227e-13,68921,1e+08,1.91542e-17,1.91542e-17,1.91553e-17,1.30211e-11,6.26323e-11,7.61566e-11
4511,9.024e-07,120.812,531441,8e+08,-6.13748e-19,-6.13477e-19,-6.12144e-19,5.03451e-13,68921,1e+08,1.91838e-17,1.91838e-17,1.91848e-17,1.30362e-11,6.2617e-11,7.61566e-11
4512,9.026e-07,120.836,531441,8e+08,-6.04887e-19,-6.04511e-19,-6.04562e-19,5.03675e-13,68921,1e+08,1.92129e-17,1.92129e-17,1.9214e-17,1.30513e-11,6.26016e-11,7.61566e-11
